,Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),transfer_all,transfer_continuous,transfer_roundtrip,matrix_conv,matrix_convloop,matrix_dot,matrix_dotloop,matrix_add,matrix_addloop
3477,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,38.71197867393494,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3399,frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,5.200242042541504,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3497,frame500_1,500,720,1280,921600,599.6991939544678,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,6.243465185165405,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3543,frame2500_15,2500,540,960,518400,319.0746965408325,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,116.57249760627748,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3415,frame1500_5,1500,360,640,230400,444.860857963562,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,16.653096914291382,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3565,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,139.16721892356873,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3372,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,33.792060136795044,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3325,frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,17.612868070602417,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3465,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,33.31908941268921,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3587,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.4258439540863,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3474,frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,38.71773886680603,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3589,frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.54144835472107,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3339,frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,22.826042890548703,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3493,frame4500_1,4500,360,640,230400,968.272162437439,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,48.85533165931702,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3388,frame4000_2,4000,360,640,230400,1417.003812789917,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,34.09413242340088,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3370,frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,25.811898708343502,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3387,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,34.035725831985474,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3542,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,117.82069087028503,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3577,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,162.21280765533447,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3511,frame1500_13,1500,360,640,230400,316.7101163864136,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,69.31321859359741,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3309,frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,13.640896558761597,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3495,frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,51.24745178222656,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3551,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei7 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,116.06013178825378,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3492,frame4500_0,4500,540,960,518400,2751.66600894928,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,53.98589277267456,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3417,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,16.998816967010498,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3347,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei7 - RTX4070,Ultralytics/yolov8l,43700000,81,24.257732391357425,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
3472,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei7 - RTX4070,pytorch/ssd300_vgg16,35641826,81,42.706974029541016,0.18259,0.11185,0.1429,0.36004,0.80333,4.424,0.48996,0.00516,0.51386
